,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,10.97,10.61,8.99,8.78,11.15,17.68,18.89,22.07,20.21,19.34,30.02,19.55,17.69
Expenses,12.0,12.11,10.92,10.38,12.55,19.93,20.68,23.51,21.27,20.41,29.23,19.73,18.01
Operating Profit,-1.03,-1.5,-1.93,-1.6,-1.4,-2.25,-1.79,-1.44,-1.06,-1.07,0.79,-0.18,-0.32
OPM %,-9.39,-14.14,-21.47,-18.22,-12.56,-12.73,-9.48,-6.52,-5.24,-5.53,2.63,-0.92,-1.81
Other Income,2.62,1.19,1.46,1.66,1.81,3.0,2.08,0.3,2.77,6.21,1.88,2.41,2.72
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.01,0.01,0.01
Depreciation,0.36,0.36,0.39,0.5,0.32,0.27,0.23,0.23,0.25,0.18,0.22,0.25,0.24
Profit before tax,1.23,-0.67,-0.86,-0.44,0.09,0.48,0.05,-1.4,1.46,4.96,2.44,1.97,2.15
Tax %,35.77,0.0,46.51,-9.09,444.44,6.25,-1140.0,22.14,-2.05,-1.01,20.49,29.44,
Net Profit,0.79,-0.67,-0.46,-0.48,-0.31,0.44,0.62,-1.09,1.49,5.01,1.94,1.39,1.40
EPS in Rs,1.53,-1.3,-0.81,-0.8,-0.52,0.74,1.04,-1.83,2.5,8.39,3.25,2.33,2.35
