,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,7.0,9.0,8.0,9.0,11.0,11.0,18.0,26.0,15.0,28.0,122.0,167.0,188
Expenses,8.0,8.0,9.0,8.0,9.0,11.0,17.0,26.0,19.0,30.0,115.0,147.0,158
Operating Profit,-1.0,1.0,-0.0,0.0,2.0,1.0,1.0,0.0,-3.0,-2.0,6.0,20.0,30
OPM %,-12.0,10.0,-5.0,3.0,15.0,6.0,6.0,0.0,-21.0,-9.0,5.0,12.0,16
Other Income,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,7
Profit before tax,-0.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,-4.0,-4.0,5.0,10.0,20
Tax %,-62.0,32.0,35.0,20.0,32.0,222.0,30.0,29.0,24.0,27.0,14.0,31.0,
Net Profit,-0.0,1.0,0.0,1.0,2.0,-2.0,1.0,0.0,-3.0,-3.0,4.0,7.0,15
EPS in Rs,-0.67,3.39,1.08,2.53,5.11,-5.27,3.02,0.84,-8.82,-7.26,11.54,14.88,30.22
