,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.08,0.00,0.35,0.67,0.32,1.27,0.18,0.63,0.85,0.44,-0.43,0.63,1.18
Expenses,0.02,0.01,0.18,0.08,0.09,0.37,0.59,0.14,0.13,0.21,0.25,0.15,0.12
Operating Profit,0.06,-0.01,0.17,0.59,0.23,0.9,-0.41,0.49,0.72,0.23,-0.68,0.48,1.06
OPM %,75.0,,48.57,88.06,71.88,70.87,-227.78,77.78,84.71,52.27,,76.19,89.83
Other Income,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
Interest,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
Depreciation,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
Profit before tax,0.06,-0.01,0.17,0.59,0.23,0.9,-0.41,0.49,0.72,0.23,-0.68,0.48,1.06
Tax %,0.0,0.00,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.94,0.0,0.0
Net Profit,0.06,-0.01,0.13,0.59,0.23,0.9,-0.41,0.49,0.72,0.23,-0.87,0.48,1.06
EPS in Rs,0.12,-0.02,0.26,1.18,0.46,1.8,-0.82,0.98,1.44,0.46,-1.74,0.96,2.12
