,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,602.0,440.0,292.0,304.0,272.0,229.0,234.0,330.0,257.0,245.0,314.0,402.0,405
Expenses,587.0,431.0,292.0,295.0,270.0,227.0,227.0,320.0,255.0,258.0,296.0,401.0,403
Operating Profit,15.0,9.0,1.0,9.0,2.0,2.0,7.0,10.0,2.0,-13.0,18.0,1.0,2
OPM %,2.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,-5.0,6.0,0.0,0
Other Income,3.0,1.0,11.0,1.0,10.0,7.0,1.0,2.0,3.0,22.0,17.0,16.0,7
Interest,7.0,6.0,7.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,1.0,3
Depreciation,7.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3
Profit before tax,4.0,2.0,2.0,1.0,6.0,1.0,3.0,7.0,2.0,6.0,32.0,14.0,3
Tax %,27.0,51.0,32.0,81.0,23.0,68.0,41.0,41.0,-21.0,10.0,18.0,33.0,
Net Profit,3.0,1.0,1.0,0.0,5.0,0.0,2.0,4.0,2.0,6.0,26.0,10.0,2
EPS in Rs,0.92,0.36,0.43,0.1,1.67,0.17,0.56,1.5,0.71,2.0,9.26,3.35,0.66
