,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0,1500.0,1437.0,1545.0,1462.0,1875.0,2222.0,2522.0,2422.0,2324.0,2725.0,2938.0,3154
Expenses,2,1181.0,1222.0,1239.0,1277.0,1696.0,1916.0,2210.0,2039.0,1773.0,2134.0,2573.0,2739
Operating Profit,-2,319.0,215.0,307.0,186.0,179.0,306.0,312.0,383.0,551.0,591.0,365.0,416
OPM %,,21.0,15.0,20.0,13.0,10.0,14.0,12.0,16.0,24.0,22.0,12.0,13
Other Income,0,4.0,9.0,6.0,8.0,11.0,19.0,14.0,18.0,18.0,10.0,12.0,12
Interest,0,19.0,14.0,14.0,54.0,135.0,129.0,118.0,122.0,94.0,51.0,38.0,38
Depreciation,0,56.0,56.0,47.0,78.0,122.0,126.0,133.0,141.0,142.0,145.0,147.0,147
Profit before tax,-2,249.0,153.0,251.0,61.0,-66.0,70.0,75.0,137.0,334.0,404.0,192.0,243
Tax %,33,35.0,34.0,22.0,-2.0,52.0,37.0,36.0,37.0,36.0,35.0,36.0,
Net Profit,-1,162.0,101.0,195.0,62.0,-32.0,44.0,48.0,87.0,214.0,263.0,123.0,157
EPS in Rs,-21.40,7.89,4.93,9.51,3.04,-1.57,2.16,2.32,4.23,10.45,12.85,6.0,7.64
