,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.51,0.0,0.01,0.2,0.22,0.15,0.06,1.58,0.00,0.65,0.01,0.02,0.0
Expenses,0.01,0.0,0.01,0.19,0.18,0.46,0.12,1.53,0.19,0.67,0.11,0.27,0.33
Operating Profit,1.50,0.0,0.00,0.01,0.04,-0.31,-0.06,0.05,-0.19,-0.02,-0.1,-0.25,-0.33
OPM %,99.34,,0.00,5.0,18.18,-206.67,-100.0,3.16,,-3.08,-1000.0,-1250.0,
Other Income,0.00,0.0,0.00,0.0,0.0,0.09,0.05,0.0,0.00,0.0,0.0,0.0,0.0
Interest,0.00,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
Depreciation,0.00,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
Profit before tax,1.50,0.0,0.00,0.01,0.04,-0.22,-0.01,0.05,-0.19,-0.02,-0.1,-0.25,-0.33
Tax %,20.67,,,0.0,25.0,0.0,0.0,20.0,-5.26,0.0,0.0,0.0,
Net Profit,1.19,0.0,0.00,0.01,0.02,-0.23,-0.01,0.04,-0.20,-0.02,-0.1,-0.25,-0.33
EPS in Rs,,,,0.03,0.06,-0.74,-0.03,0.13,-0.65,-0.06,-0.32,-0.81,-1.05
