,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3040.0,3700.0,4422.0,4884.0,5812.0,6434.0,6686.0,7934.0,8130.0,7730.0,8186.0,8088.0,8642
Expenses,2291.0,2743.0,3215.0,3624.0,4386.0,4711.0,4605.0,5370.0,6870.0,6123.0,6409.0,6981.0,7628
Operating Profit,749.0,957.0,1207.0,1260.0,1427.0,1723.0,2081.0,2564.0,1260.0,1606.0,1777.0,1107.0,1015
OPM %,25.0,26.0,27.0,26.0,25.0,27.0,31.0,32.0,15.0,21.0,22.0,14.0,12
Other Income,128.0,144.0,178.0,222.0,183.0,1430.0,565.0,236.0,112.0,-29.0,-111.0,-460.0,-519
Interest,5.0,9.0,16.0,10.0,160.0,137.0,145.0,130.0,145.0,57.0,44.0,70.0,99
Depreciation,32.0,40.0,50.0,67.0,78.0,115.0,182.0,235.0,271.0,265.0,221.0,313.0,323
Profit before tax,841.0,1052.0,1319.0,1404.0,1373.0,2901.0,2319.0,2434.0,956.0,1256.0,1400.0,264.0,73
Tax %,30.0,32.0,33.0,31.0,40.0,23.0,36.0,36.0,45.0,37.0,32.0,82.0,
Net Profit,591.0,717.0,890.0,972.0,824.0,2220.0,1478.0,1567.0,525.0,793.0,956.0,48.0,-102
EPS in Rs,6.14,7.54,9.29,10.18,8.57,23.13,15.4,16.32,5.48,8.33,10.04,0.5,-1.07
