,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,751.0,898.0,821.0,875.0,927.0,1042.0,1155.0,1140.0,863.0,1737.0,2255.0,2700.0,2791
Expenses,687.0,812.0,747.0,783.0,827.0,912.0,1010.0,995.0,767.0,1607.0,2027.0,2418.0,2478
Operating Profit,65.0,87.0,75.0,92.0,100.0,130.0,145.0,145.0,96.0,129.0,228.0,282.0,313
OPM %,9.0,10.0,9.0,10.0,11.0,12.0,13.0,13.0,11.0,7.0,10.0,10.0,11
Other Income,6.0,3.0,9.0,10.0,10.0,5.0,17.0,22.0,24.0,21.0,29.0,42.0,62
Interest,9.0,11.0,16.0,15.0,12.0,8.0,2.0,0.0,1.0,1.0,1.0,2.0,2
Depreciation,31.0,36.0,46.0,52.0,48.0,50.0,44.0,41.0,40.0,44.0,41.0,46.0,52
Profit before tax,30.0,44.0,22.0,34.0,50.0,77.0,117.0,126.0,78.0,105.0,215.0,275.0,321
Tax %,8.0,40.0,32.0,-5.0,32.0,26.0,33.0,30.0,26.0,25.0,25.0,25.0,
Net Profit,28.0,26.0,15.0,36.0,34.0,57.0,79.0,88.0,58.0,79.0,161.0,205.0,241
EPS in Rs,9.3,8.74,5.05,12.16,11.52,19.11,26.47,29.58,19.44,26.46,54.32,69.09,80.97
