,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6577.0,7448.0,7467.0,8900.0,9941.0,17507.0,18725.0,20453.0,18327.0,19251.0,19272.0,19037.0,21994
Expenses,3802.0,4283.0,4128.0,4982.0,5368.0,12901.0,18851.0,17346.0,20364.0,25550.0,24878.0,20522.0,23258
Operating Profit,2775.0,3165.0,3339.0,3918.0,4573.0,4606.0,-126.0,3107.0,-2037.0,-6299.0,-5607.0,-1486.0,-1264
OPM %,42.0,42.0,45.0,44.0,46.0,26.0,-1.0,15.0,-11.0,-33.0,-29.0,-8.0,-6
Other Income,52.0,69.0,77.0,74.0,57.0,133.0,158.0,225.0,4931.0,58.0,30.0,281.0,95
Interest,2255.0,2348.0,2508.0,2648.0,2828.0,3084.0,4112.0,4541.0,3994.0,2768.0,2218.0,334.0,21
Depreciation,54.0,56.0,61.0,68.0,70.0,116.0,94.0,123.0,123.0,105.0,112.0,116.0,108
Profit before tax,518.0,830.0,847.0,1276.0,1732.0,1539.0,-4174.0,-1332.0,-1223.0,-9114.0,-7908.0,-1654.0,-1298
Tax %,37.0,15.0,19.0,18.0,22.0,19.0,-9.0,-9.0,2.0,-2.0,-2.0,-6.0,
Net Profit,465.0,874.0,844.0,1131.0,1265.0,1248.0,-4556.0,-1454.0,-1199.0,-9287.0,-8055.0,-1759.0,-1288
EPS in Rs,18.65,33.06,30.42,39.63,43.59,42.99,-183.38,-59.87,-42.54,-372.1,-321.15,-70.38,-54.29
