,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2410.0,2669.0,3905.0,3808.0,4309.0,4150.0,5995.0,6742.0,4685.0,5808.0,7663.0,11301.0,10287
Expenses,1998.0,2353.0,3387.0,3512.0,3952.0,3676.0,5451.0,6285.0,4221.0,4848.0,6307.0,9135.0,8791
Operating Profit,412.0,316.0,517.0,297.0,358.0,474.0,544.0,457.0,465.0,961.0,1356.0,2165.0,1497
OPM %,17.0,12.0,13.0,8.0,8.0,11.0,9.0,7.0,10.0,17.0,18.0,19.0,15
Other Income,37.0,58.0,35.0,37.0,71.0,13.0,23.0,54.0,95.0,27.0,44.0,84.0,85
Interest,68.0,82.0,101.0,111.0,130.0,121.0,173.0,229.0,243.0,188.0,155.0,195.0,294
Depreciation,89.0,108.0,114.0,124.0,122.0,135.0,163.0,171.0,214.0,212.0,233.0,239.0,265
Profit before tax,292.0,183.0,337.0,98.0,177.0,230.0,230.0,110.0,103.0,588.0,1013.0,1816.0,1023
Tax %,27.0,29.0,29.0,32.0,34.0,33.0,29.0,33.0,14.0,31.0,32.0,33.0,
Net Profit,212.0,129.0,240.0,67.0,116.0,155.0,164.0,73.0,89.0,406.0,687.0,1221.0,687
EPS in Rs,20.88,12.75,23.72,6.71,11.47,15.22,16.04,6.97,8.5,38.99,56.24,95.86,53.43
