,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,7.0,16.0,34.0,37.0,55.0,67.0,75.0,121.0,126.0,154.0,349.0,207.0,157
Expenses,7.0,14.0,30.0,34.0,50.0,60.0,68.0,110.0,114.0,139.0,283.0,195.0,160
Operating Profit,0.0,3.0,5.0,3.0,5.0,6.0,7.0,12.0,12.0,15.0,66.0,12.0,-2
OPM %,4.0,16.0,14.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,19.0,6.0,-2
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,10
Interest,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,8.0,11.0,8
Depreciation,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,9.0,9
Profit before tax,-2.0,0.0,0.0,1.0,2.0,4.0,5.0,8.0,8.0,10.0,53.0,2.0,-9
Tax %,14.0,140.0,56.0,32.0,25.0,26.0,25.0,30.0,28.0,26.0,25.0,132.0,
Net Profit,-2.0,-0.0,0.0,0.0,2.0,3.0,4.0,6.0,6.0,7.0,40.0,-1.0,-7
EPS in Rs,-1.86,-0.07,0.21,0.43,1.79,3.07,2.86,4.35,4.69,5.58,30.55,-0.51,-5.42
