,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,427.0,549.0,628.0,617.0,714.0,693.0,712.0,723.0,508.0,435.0,610.0,530.0,341
Expenses,382.0,490.0,578.0,568.0,631.0,616.0,676.0,670.0,493.0,411.0,583.0,533.0,353
Operating Profit,45.0,59.0,50.0,49.0,82.0,77.0,37.0,54.0,15.0,24.0,27.0,-3.0,-12
OPM %,11.0,11.0,8.0,8.0,12.0,11.0,5.0,7.0,3.0,6.0,4.0,-1.0,-4
Other Income,3.0,4.0,3.0,3.0,6.0,4.0,5.0,2.0,3.0,2.0,6.0,5.0,3
Interest,24.0,27.0,29.0,29.0,34.0,28.0,26.0,26.0,24.0,23.0,25.0,23.0,22
Depreciation,13.0,12.0,13.0,21.0,21.0,15.0,14.0,17.0,19.0,15.0,16.0,16.0,16
Profit before tax,11.0,24.0,11.0,2.0,34.0,39.0,2.0,12.0,-25.0,-12.0,-7.0,-37.0,-47
Tax %,33.0,33.0,37.0,83.0,40.0,40.0,48.0,31.0,35.0,44.0,-12.0,25.0,
Net Profit,7.0,16.0,7.0,0.0,20.0,23.0,1.0,9.0,-16.0,-7.0,-8.0,-28.0,-36
EPS in Rs,2.92,6.18,2.63,0.14,7.96,9.11,0.35,3.33,-6.4,-2.57,-3.14,-10.91,-13.72
