,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.07,0.00,-0.12,0.11,0.03,-0.05,-0.03,0.01,0.00,0.02,0.02,0.00,0.00
Expenses,0.02,0.01,0.02,0.06,0.02,0.01,0.02,0.05,0.02,0.02,0.02,0.07,0.04
Operating Profit,0.05,-0.01,-0.14,0.05,0.01,-0.06,-0.05,-0.04,-0.02,0.00,0.00,-0.07,-0.04
OPM %,71.43,,,45.45,33.33,,,-400.0,,0.00,0.00,,
Other Income,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00
Interest,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00
Depreciation,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00
Profit before tax,0.05,-0.01,-0.14,0.05,0.01,-0.06,-0.05,-0.04,-0.02,0.00,0.00,-0.07,-0.04
Tax %,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.00,,,0.00,0.00
Net Profit,0.05,-0.01,-0.14,0.05,0.01,-0.06,-0.05,-0.04,-0.02,0.00,0.00,-0.07,-0.04
EPS in Rs,0.09,-0.02,-0.25,0.09,0.02,-0.11,-0.09,-0.07,-0.04,0.00,0.00,-0.13,-0.07
