,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4244.0,4642.0,4816.0,4184.0,4908.0,4920.0,5305.0,5696.0,5826.0,5645.0,5842.0,6440.0,6217.0
Expenses,3378.0,3665.0,4050.0,3688.0,4387.0,4427.0,4765.0,5203.0,5346.0,5083.0,4988.0,5310.0,5060.0
Operating Profit,867.0,977.0,766.0,496.0,521.0,493.0,540.0,493.0,481.0,562.0,854.0,1130.0,1157.0
OPM %,20.0,21.0,16.0,12.0,11.0,10.0,10.0,9.0,8.0,10.0,15.0,18.0,19.0
Other Income,45.0,64.0,58.0,93.0,89.0,70.0,66.0,34.0,77.0,71.0,70.0,75.0,71.0
Interest,55.0,66.0,77.0,64.0,58.0,64.0,67.0,66.0,75.0,86.0,92.0,84.0,86.0
Depreciation,285.0,284.0,298.0,302.0,297.0,296.0,311.0,298.0,309.0,316.0,330.0,333.0,351.0
Profit before tax,571.0,690.0,449.0,222.0,255.0,202.0,228.0,164.0,174.0,231.0,501.0,787.0,791.0
Tax %,28.0,25.0,26.0,26.0,26.0,26.0,28.0,25.0,25.0,24.0,32.0,25.0,26.0
Net Profit,411.0,521.0,332.0,166.0,189.0,149.0,165.0,124.0,130.0,175.0,341.0,589.0,587.0
EPS in Rs,968.9,1227.37,783.17,390.42,445.78,352.24,389.52,291.43,306.19,412.23,803.24,1388.2,1383.27
