,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,12.85,12.27,10.28,1.18,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0
Expenses,34.06,11.19,8.07,1.7,0.91,0.32,0.14,0.09,-0.19,0.0,0.06,0.11,0.06
Operating Profit,-21.21,1.08,2.21,-0.52,-0.91,-0.32,-0.14,-0.09,0.19,0.0,-0.06,-0.11,-0.06
OPM %,-165.06,8.8,21.5,-44.07,,,,,,,,,
Other Income,-1.18,0.14,7.42,-0.45,1.20,7.83,0.24,0.00,0.00,0.0,0.00,0.00,0.0
Interest,14.23,14.87,16.29,0.01,0.00,0.03,0.00,0.01,0.00,0.0,0.00,0.00,0.0
Depreciation,1.87,1.71,0.55,0.29,0.09,0.04,0.00,0.00,0.00,0.0,0.00,0.00,0.0
Profit before tax,-38.49,-15.36,-7.21,-1.27,0.20,7.44,0.10,-0.10,0.19,0.0,-0.06,-0.11,-0.06
Tax %,-2.21,-0.2,54.92,-28.35,205.00,0.00,370.00,0.00,0.00,,0.00,0.00,
Net Profit,-39.34,-15.38,-3.25,-1.63,-0.20,7.44,-0.27,-0.10,0.19,0.0,-0.06,-0.11,-0.06
EPS in Rs,-14.67,-5.74,-1.21,-0.61,-0.07,2.77,-0.10,-0.04,0.07,0.0,-0.02,-0.04,-0.01
