,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,380.0,422.0,562.0,409.0,280.0,284.0,296.0,357.0,344.0,310.0,481.0,314.0,184
Expenses,365.0,400.0,529.0,396.0,258.0,264.0,277.0,339.0,325.0,286.0,397.0,283.0,186
Operating Profit,15.0,22.0,32.0,13.0,22.0,19.0,18.0,18.0,19.0,24.0,84.0,31.0,-2
OPM %,4.0,5.0,6.0,3.0,8.0,7.0,6.0,5.0,6.0,8.0,17.0,10.0,-1
Other Income,2.0,-5.0,2.0,4.0,-7.0,1.0,4.0,2.0,10.0,1.0,-17.0,2.0,2
Interest,17.0,23.0,24.0,21.0,18.0,19.0,23.0,23.0,25.0,25.0,11.0,8.0,5
Depreciation,16.0,15.0,15.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,4
Profit before tax,-15.0,-21.0,-4.0,-13.0,-5.0,-7.0,-9.0,-13.0,-5.0,-8.0,50.0,22.0,-9
Tax %,39.0,24.0,80.0,4.0,11.0,31.0,28.0,36.0,-11.0,25.0,31.0,29.0,
Net Profit,-9.0,-16.0,-1.0,-13.0,-4.0,-5.0,-6.0,-8.0,-5.0,-6.0,35.0,16.0,-6
EPS in Rs,-5.23,-9.3,-0.47,-7.15,-2.52,-2.69,-3.56,-4.76,-3.1,-3.55,19.75,8.87,-3.70
