,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.36,0.7,3.37,2.29,0.71,0.34,0.6,0.21,0.38,0.41,1.17,0.9,1.06
Expenses,3.01,2.29,2.78,5.2,3.75,1.72,2.24,3.2,2.87,2.02,1.63,1.8,2.11
Operating Profit,-1.65,-1.59,0.59,-2.91,-3.04,-1.38,-1.64,-2.99,-2.49,-1.61,-0.46,-0.9,-1.05
OPM %,-121.32,-227.14,17.51,-127.07,-428.17,-405.88,-273.33,-1423.81,-655.26,-392.68,-39.32,-100.0,-99.06
Other Income,6.76,0.6,0.14,3.85,0.1,0.16,5.49,4.91,-0.16,-0.01,0.63,0.01,0.15
Interest,0.93,0.45,0.96,1.22,0.9,0.12,0.23,0.62,0.18,0.17,0.2,0.45,0.82
Depreciation,0.12,0.12,0.11,0.04,0.04,0.04,0.03,0.03,0.02,0.0,0.0,0.0,0.00
Profit before tax,4.06,-1.56,-0.34,-0.32,-3.88,-1.38,3.59,1.27,-2.85,-1.79,-0.03,-1.34,-1.72
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,4.06,-1.56,-0.34,-0.32,-3.88,-1.38,3.59,1.27,-2.86,-1.8,-0.03,-1.34,-1.74
EPS in Rs,3.88,-1.49,-0.32,-0.31,-3.71,-1.32,3.43,1.21,-2.73,-1.72,-0.03,-1.28,-1.66
