,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,269.0,212.0,169.0,160.0,169.0,251.0,196.0,185.0,310.0,256.0,288.0,435.0,427
Expenses,237.0,186.0,170.0,165.0,168.0,213.0,175.0,165.0,269.0,226.0,253.0,395.0,389
Operating Profit,32.0,27.0,-1.0,-5.0,2.0,38.0,21.0,20.0,41.0,30.0,36.0,40.0,38
OPM %,12.0,13.0,-1.0,-3.0,1.0,15.0,11.0,11.0,13.0,12.0,12.0,9.0,9
Other Income,-1.0,0.0,8.0,11.0,12.0,-6.0,-9.0,2.0,5.0,6.0,7.0,15.0,15
Interest,1.0,4.0,7.0,5.0,6.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0
Depreciation,3.0,12.0,3.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,8
Profit before tax,26.0,12.0,-3.0,-5.0,3.0,22.0,4.0,12.0,36.0,29.0,36.0,48.0,45
Tax %,32.0,-57.0,-70.0,33.0,27.0,28.0,12.0,30.0,14.0,10.0,19.0,19.0,
Net Profit,18.0,19.0,-5.0,-4.0,2.0,16.0,3.0,8.0,31.0,26.0,29.0,38.0,36
EPS in Rs,20.69,22.23,-5.56,-4.24,2.21,18.52,3.88,9.8,35.98,29.84,34.02,44.59,41.98
