,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,750.0,916.0,892.0,1021.0,1005.0,961.0,1012.0,1136.0,1050.0,1146.0,1416.0,1647.0,1591
Expenses,672.0,809.0,835.0,925.0,910.0,843.0,862.0,993.0,942.0,953.0,1216.0,1506.0,1491
Operating Profit,78.0,107.0,57.0,96.0,95.0,117.0,150.0,144.0,109.0,193.0,200.0,141.0,100
OPM %,10.0,12.0,6.0,9.0,9.0,12.0,15.0,13.0,10.0,17.0,14.0,9.0,6
Other Income,5.0,2.0,5.0,2.0,3.0,6.0,5.0,12.0,7.0,9.0,10.0,6.0,7
Interest,14.0,15.0,21.0,22.0,21.0,20.0,18.0,20.0,17.0,13.0,12.0,22.0,32
Depreciation,18.0,20.0,22.0,43.0,36.0,34.0,35.0,35.0,41.0,40.0,38.0,50.0,53
Profit before tax,51.0,75.0,19.0,33.0,40.0,69.0,102.0,100.0,57.0,149.0,161.0,74.0,23
Tax %,33.0,32.0,36.0,36.0,39.0,38.0,35.0,33.0,14.0,26.0,26.0,26.0,
Net Profit,34.0,51.0,12.0,21.0,24.0,43.0,67.0,67.0,49.0,111.0,119.0,55.0,16
EPS in Rs,4.32,6.38,1.51,2.68,3.08,5.39,8.38,8.49,6.21,13.43,13.72,6.34,1.86
