,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.23,0.49,1.26,2.22,0.52,0.33,0.95,0.51,0.00,0.01,0.00,0.01,0.0
Expenses,2.36,2.27,2.66,4.23,1.89,2.51,2.64,1.7,0.75,0.6,0.56,1.13,1.0
Operating Profit,-2.13,-1.78,-1.4,-2.01,-1.37,-2.18,-1.69,-1.19,-0.75,-0.59,-0.56,-1.12,-1.0
OPM %,-926.09,-363.27,-111.11,-90.54,-263.46,-660.61,-177.89,-233.33,,-5900.0,,-11200.0,
Other Income,1.31,4.5,3.64,1.92,1.55,11.41,2.11,2.38,2.11,10.32,2.78,7.94,8.33
Interest,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,15.20,0.0,0.00,0.0,0.0
Depreciation,2.37,2.38,2.39,2.39,0.54,0.36,0.32,0.31,0.25,0.05,0.04,0.01,0.0
Profit before tax,-3.19,0.34,-0.18,-2.48,-0.36,8.87,0.1,0.88,-14.09,9.68,2.18,6.81,7.33
Tax %,0.0,0.0,0.0,0.0,0.0,20.07,0.0,0.0,0.00,10.23,9.63,13.95,
Net Profit,-3.19,0.33,-0.17,-2.47,-0.36,7.09,0.11,0.88,-14.09,8.69,1.97,5.86,6.38
EPS in Rs,-4.38,0.45,-0.23,-3.39,-0.49,9.74,0.15,1.21,-19.35,11.93,2.71,8.05,8.76
