,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,592.0,586.0,525.0,656.0,621.0,620.0,615.0,739.0,706.0,618.0,910.0,1151.0,1204
Expenses,532.0,530.0,479.0,632.0,577.0,564.0,544.0,634.0,607.0,507.0,758.0,905.0,911
Operating Profit,60.0,55.0,46.0,23.0,44.0,56.0,71.0,106.0,99.0,111.0,152.0,246.0,293
OPM %,10.0,9.0,9.0,4.0,7.0,9.0,12.0,14.0,14.0,18.0,17.0,21.0,24
Other Income,69.0,62.0,62.0,90.0,47.0,71.0,74.0,34.0,36.0,13.0,13.0,19.0,21
Interest,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,2
Depreciation,5.0,5.0,8.0,12.0,10.0,12.0,13.0,11.0,18.0,14.0,14.0,16.0,17
Profit before tax,123.0,111.0,98.0,100.0,81.0,114.0,132.0,127.0,114.0,108.0,148.0,246.0,294
Tax %,33.0,30.0,32.0,34.0,25.0,32.0,32.0,36.0,26.0,33.0,26.0,26.0,
Net Profit,83.0,78.0,67.0,66.0,61.0,77.0,89.0,81.0,85.0,72.0,110.0,183.0,219
EPS in Rs,26.22,24.69,21.21,20.95,19.27,24.48,28.16,25.64,26.8,22.92,34.89,57.86,69.22
