,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,795.0,777.0,843.0,896.0,857.0,874.0,833.0,948.0,925.0,989.0,1303.0,1438.0,1450
Expenses,707.0,709.0,774.0,836.0,776.0,801.0,750.0,804.0,763.0,770.0,1065.0,1211.0,1223
Operating Profit,88.0,69.0,69.0,60.0,81.0,73.0,83.0,144.0,162.0,219.0,238.0,227.0,227
OPM %,11.0,9.0,8.0,7.0,9.0,8.0,10.0,15.0,17.0,22.0,18.0,16.0,16
Other Income,16.0,14.0,16.0,27.0,6.0,8.0,5.0,9.0,12.0,15.0,39.0,42.0,43
Interest,29.0,30.0,37.0,44.0,44.0,33.0,25.0,19.0,18.0,20.0,18.0,17.0,17
Depreciation,42.0,39.0,34.0,15.0,17.0,14.0,14.0,14.0,20.0,24.0,28.0,32.0,37
Profit before tax,33.0,13.0,14.0,27.0,27.0,34.0,50.0,120.0,135.0,190.0,231.0,220.0,216
Tax %,3.0,-113.0,26.0,35.0,38.0,33.0,34.0,32.0,36.0,34.0,28.0,24.0,
Net Profit,32.0,28.0,10.0,18.0,16.0,22.0,33.0,82.0,86.0,126.0,167.0,166.0,163
EPS in Rs,13.72,12.15,4.41,7.64,7.08,9.66,14.26,35.14,37.03,54.21,71.96,71.51,70.20
