,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.26,0.25,0.51,0.27,0.28
Expenses,0.12,0.27,0.16,0.17,0.15,0.16,0.17,0.18,0.25,0.25,0.27,0.24,0.24
Operating Profit,0.05,-0.1,0.01,0.00,0.02,0.01,0.0,0.00,0.01,0.0,0.24,0.03,0.04
OPM %,29.41,-58.82,5.88,0.00,11.76,5.88,0.0,0.00,3.85,0.0,47.06,11.11,14.29
Other Income,0.0,0.0,0.0,0.00,-0.25,0.0,0.0,0.00,0.0,0.02,0.0,0.0,0.00
Interest,0.01,0.0,0.0,0.00,0.01,0.02,0.01,0.00,0.0,0.0,0.19,0.0,0.00
Depreciation,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.04,-0.1,0.01,0.00,-0.24,-0.01,-0.01,0.00,0.01,0.02,0.05,0.03,0.04
Tax %,25.0,-10.0,100.0,,0.0,-200.0,0.0,,0.0,50.0,60.0,33.33,
Net Profit,0.03,-0.11,0.01,0.00,-0.24,-0.03,-0.01,0.00,0.01,0.02,0.02,0.02,0.03
EPS in Rs,0.1,-0.35,0.03,0.00,-0.77,-0.1,-0.03,0.00,0.03,0.06,0.06,0.06,0.09
