,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,29.0,43.0,97.0,124.0,129.0,128.0,122.0,111.0,56.0,21.0,91.0,170.0,187
Expenses,29.0,43.0,96.0,122.0,127.0,125.0,120.0,111.0,57.0,20.0,90.0,168.0,186
Operating Profit,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,-1.0,0.0,0.0,1.0,0
OPM %,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,-1.0,1.0,0.0,1.0,0
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Interest,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Profit before tax,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,-1.0,0.0,0.0,1.0,-0
Tax %,32.0,36.0,31.0,29.0,34.0,38.0,12.0,27.0,-4.0,0.0,5.0,-4.0,
Net Profit,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-0
EPS in Rs,0.49,0.52,1.01,1.59,1.48,0.9,0.87,-3.36,-2.78,0.41,0.61,1.62,-0.83
