,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2522.0,2922.0,2962.0,2778.0,2964.0,3887.0,4938.0,5980.0,5469.0,5554.0,7730.0,7996.0,7963
Expenses,2326.0,2685.0,2728.0,2555.0,2722.0,3574.0,4592.0,5608.0,5115.0,5177.0,7288.0,7382.0,7296
Operating Profit,196.0,237.0,235.0,224.0,243.0,313.0,346.0,372.0,354.0,377.0,442.0,614.0,667
OPM %,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,8.0,8
Other Income,1.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,5.0,6.0,5.0,6
Interest,94.0,110.0,114.0,109.0,96.0,113.0,105.0,115.0,114.0,70.0,64.0,45.0,34
Depreciation,47.0,57.0,56.0,56.0,61.0,84.0,87.0,89.0,103.0,103.0,108.0,115.0,116
Profit before tax,56.0,72.0,67.0,62.0,87.0,118.0,156.0,173.0,139.0,209.0,276.0,459.0,522
Tax %,7.0,4.0,20.0,12.0,27.0,27.0,31.0,30.0,27.0,25.0,26.0,27.0,
Net Profit,52.0,69.0,53.0,54.0,63.0,86.0,108.0,121.0,102.0,156.0,205.0,335.0,380
EPS in Rs,5.93,7.9,6.08,6.17,7.19,9.84,9.93,11.11,9.39,14.38,18.8,30.82,34.94
