,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0,0,0.0,72.0,137.0,166.0,293.0,309.0,297.0,305.0,398.0,402.0,422
Expenses,0,0,0.0,71.0,131.0,155.0,281.0,297.0,287.0,294.0,380.0,385.0,404
Operating Profit,-0,-0,0.0,2.0,6.0,10.0,12.0,12.0,10.0,12.0,18.0,17.0,17
OPM %,,,,2.0,4.0,6.0,4.0,4.0,3.0,4.0,4.0,4.0,4
Other Income,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
Interest,0,0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,3
Depreciation,0,0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,5
Profit before tax,-0,-0,0.0,-2.0,2.0,7.0,11.0,8.0,6.0,6.0,10.0,9.0,10
Tax %,0,0,,8.0,1.0,24.0,25.0,24.0,20.0,20.0,27.0,29.0,
Net Profit,-0,-0,0.0,-2.0,2.0,5.0,8.0,6.0,4.0,5.0,7.0,6.0,7
EPS in Rs,,,0.0,-13.35,4.97,15.42,24.15,6.27,3.31,3.5,5.43,4.69,5.32
