,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,97.0,109.0,136.0,143.0,127.0,142.0,171.0,206.0,246.0,271.0,230.0,234.0,328
Expenses,82.0,89.0,102.0,109.0,103.0,113.0,131.0,163.0,191.0,204.0,193.0,185.0,276
Operating Profit,15.0,20.0,34.0,35.0,25.0,29.0,40.0,43.0,55.0,67.0,37.0,49.0,52
OPM %,15.0,18.0,25.0,24.0,19.0,20.0,24.0,21.0,22.0,25.0,16.0,21.0,16
Other Income,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,-87.0,1.0,0
Interest,2.0,4.0,4.0,5.0,6.0,10.0,10.0,5.0,7.0,9.0,11.0,10.0,10
Depreciation,5.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3
Profit before tax,9.0,12.0,26.0,26.0,15.0,17.0,30.0,39.0,49.0,57.0,-63.0,36.0,40
Tax %,-1.0,4.0,5.0,4.0,6.0,3.0,2.0,1.0,-4.0,2.0,-6.0,3.0,
Net Profit,9.0,12.0,24.0,25.0,14.0,16.0,29.0,38.0,50.0,56.0,-67.0,35.0,38
EPS in Rs,5.75,7.34,15.18,15.87,8.85,10.17,15.48,20.22,26.56,29.29,-35.43,18.51,20.20
