,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,19677.0,20561.0,21238.0,24787.0,25594.0,6554.0,4593.0,4015.0,1685.0,760.0,556.0,479.0,428
Expenses,11142.0,14589.0,14575.0,17593.0,18342.0,6937.0,27673.0,8771.0,33771.0,6378.0,618.0,498.0,405
Operating Profit,8535.0,5972.0,6663.0,7194.0,7252.0,-383.0,-23080.0,-4756.0,-32086.0,-5618.0,-62.0,-19.0,23
OPM %,43.0,29.0,31.0,29.0,28.0,-6.0,-502.0,-118.0,-1904.0,-739.0,-11.0,-4.0,5
Other Income,-2045.0,1187.0,1007.0,324.0,388.0,86.0,96.0,975.0,-10161.0,19.0,-6378.0,-14585.0,-14050
Interest,1630.0,2499.0,3019.0,2755.0,2924.0,255.0,186.0,192.0,62.0,48.0,47.0,47.0,46
Depreciation,3978.0,3845.0,4535.0,3817.0,4484.0,821.0,721.0,820.0,354.0,155.0,151.0,136.0,131
Profit before tax,882.0,815.0,116.0,946.0,232.0,-1373.0,-23891.0,-4793.0,-42663.0,-5802.0,-6638.0,-14787.0,-14204
Tax %,-12.0,9.0,-880.0,34.0,-184.0,7.0,-0.0,-51.0,-0.0,-0.0,0.0,0.0,
Net Profit,989.0,745.0,1139.0,623.0,660.0,-1283.0,-23907.0,-7218.0,-42677.0,-5812.0,-6637.0,-14784.0,-14207
EPS in Rs,4.5,3.26,5.07,2.87,2.57,-5.64,-86.2,-26.06,-154.3,-20.94,-23.94,-52.43,-50.34
