,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1032.0,587.0,480.0,597.0,507.0,380.0,435.0,459.0,515.0,594.0,797.0,872.0,949
Expenses,936.0,534.0,458.0,581.0,498.0,369.0,424.0,429.0,477.0,523.0,701.0,739.0,787
Operating Profit,95.0,53.0,23.0,16.0,9.0,11.0,10.0,30.0,38.0,71.0,97.0,134.0,163
OPM %,9.0,9.0,5.0,3.0,2.0,3.0,2.0,7.0,7.0,12.0,12.0,15.0,17
Other Income,24.0,31.0,34.0,24.0,20.0,20.0,16.0,9.0,27.0,16.0,24.0,21.0,15
Interest,10.0,7.0,6.0,6.0,7.0,6.0,9.0,6.0,10.0,9.0,7.0,4.0,0
Depreciation,9.0,12.0,15.0,29.0,29.0,28.0,27.0,26.0,22.0,22.0,22.0,21.0,21
Profit before tax,100.0,64.0,35.0,6.0,-7.0,-4.0,-10.0,7.0,33.0,56.0,92.0,130.0,156
Tax %,33.0,35.0,36.0,114.0,-33.0,-24.0,-51.0,57.0,9.0,20.0,23.0,25.0,
Net Profit,67.0,42.0,23.0,-1.0,-9.0,-4.0,-14.0,3.0,30.0,45.0,70.0,97.0,115
EPS in Rs,4.04,2.51,1.37,-0.05,-0.55,-0.27,-0.87,0.2,1.94,2.92,4.53,6.2,7.37
