,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,118.0,115.0,151.0,173.0,184.0,185.0,159.0,187.0,206.0,245.0,216.0,222.0,240
Expenses,110.0,104.0,135.0,155.0,167.0,168.0,147.0,175.0,189.0,207.0,196.0,202.0,216
Operating Profit,8.0,11.0,16.0,18.0,17.0,16.0,12.0,12.0,17.0,38.0,20.0,20.0,24
OPM %,6.0,9.0,11.0,11.0,9.0,9.0,7.0,6.0,8.0,16.0,9.0,9.0,10
Other Income,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,5.0,7.0,12.0,15.0,15
Interest,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4
Depreciation,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4
Profit before tax,5.0,8.0,14.0,16.0,16.0,16.0,12.0,13.0,17.0,41.0,26.0,27.0,30
Tax %,36.0,33.0,33.0,38.0,36.0,33.0,28.0,12.0,18.0,28.0,24.0,24.0,
Net Profit,4.0,6.0,9.0,10.0,10.0,11.0,9.0,11.0,14.0,29.0,20.0,20.0,23
EPS in Rs,0.04,0.07,0.12,0.13,0.13,0.14,0.11,0.14,0.18,0.37,0.23,0.21,0.25
