,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1410.0,1699.0,1968.0,2318.0,925.0,979.0,1475.0,4943.0,5175.0,4498.0,5526.0,5912.0,8144
Expenses,1469.0,1586.0,1757.0,2146.0,794.0,948.0,1416.0,4629.0,4470.0,3690.0,4488.0,5719.0,8301
Operating Profit,-59.0,113.0,211.0,172.0,131.0,31.0,59.0,314.0,705.0,808.0,1038.0,193.0,-157
OPM %,-4.0,7.0,11.0,7.0,14.0,3.0,4.0,6.0,14.0,18.0,19.0,3.0,-2
Other Income,122.0,43.0,4.0,-102.0,34.0,43.0,98.0,71.0,104.0,122.0,129.0,173.0,540
Interest,120.0,144.0,61.0,48.0,19.0,22.0,27.0,101.0,142.0,88.0,38.0,116.0,151
Depreciation,34.0,42.0,56.0,40.0,35.0,56.0,69.0,132.0,166.0,139.0,113.0,123.0,157
Profit before tax,-90.0,-30.0,99.0,-17.0,112.0,-4.0,61.0,152.0,502.0,703.0,1016.0,127.0,75
Tax %,-6.0,-42.0,14.0,-123.0,3.0,-599.0,85.0,-39.0,17.0,-6.0,9.0,-1.0,
Net Profit,-96.0,-42.0,89.0,-26.0,195.0,6.0,9.0,210.0,417.0,746.0,926.0,128.0,84
EPS in Rs,-0.43,-0.15,0.61,0.26,1.14,0.04,0.06,0.97,1.41,2.66,3.41,0.68,0.54
