,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,952.0,952.0,1222.0,1276.0,1320.0,1473.0,1811.0,2591.0,2502.0,2031.0,2190.0,2237.0,2138
Expenses,885.0,908.0,1161.0,1219.0,1241.0,1410.0,1745.0,2469.0,2352.0,1936.0,2014.0,2063.0,1989
Operating Profit,66.0,44.0,61.0,57.0,79.0,63.0,66.0,122.0,150.0,95.0,176.0,173.0,149
OPM %,7.0,5.0,5.0,4.0,6.0,4.0,4.0,5.0,6.0,5.0,8.0,8.0,7
Other Income,1.0,3.0,1.0,17.0,4.0,18.0,34.0,2.0,16.0,16.0,30.0,4.0,7
Interest,13.0,13.0,12.0,12.0,11.0,13.0,14.0,25.0,30.0,25.0,35.0,51.0,46
Depreciation,10.0,11.0,12.0,17.0,15.0,14.0,11.0,18.0,31.0,31.0,35.0,32.0,31
Profit before tax,45.0,23.0,38.0,46.0,57.0,54.0,74.0,81.0,106.0,55.0,136.0,94.0,80
Tax %,25.0,36.0,23.0,13.0,17.0,21.0,14.0,4.0,17.0,23.0,22.0,7.0,
Net Profit,34.0,15.0,29.0,40.0,47.0,43.0,64.0,77.0,88.0,42.0,106.0,87.0,72
EPS in Rs,3.51,1.55,3.09,4.21,4.97,4.41,6.68,8.13,9.32,4.5,11.21,9.22,7.62
