,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,447.0,509.0,608.0,616.0,640.0,668.0,858.0,940.0,935.0,1308.0,2314.0,2346.0,1902
Expenses,367.0,429.0,517.0,515.0,514.0,519.0,676.0,747.0,754.0,935.0,1691.0,1736.0,1529
Operating Profit,81.0,80.0,91.0,102.0,127.0,149.0,182.0,193.0,181.0,373.0,623.0,609.0,373
OPM %,18.0,16.0,15.0,17.0,20.0,22.0,21.0,21.0,19.0,29.0,27.0,26.0,20
Other Income,4.0,4.0,3.0,4.0,3.0,9.0,12.0,4.0,5.0,6.0,15.0,15.0,20
Interest,21.0,25.0,32.0,35.0,22.0,13.0,9.0,13.0,23.0,18.0,17.0,12.0,9
Depreciation,10.0,13.0,16.0,20.0,19.0,20.0,19.0,20.0,32.0,34.0,42.0,46.0,46
Profit before tax,53.0,46.0,46.0,51.0,88.0,126.0,166.0,165.0,131.0,327.0,578.0,567.0,338
Tax %,32.0,32.0,27.0,35.0,34.0,34.0,32.0,29.0,26.0,25.0,28.0,28.0,
Net Profit,36.0,31.0,34.0,33.0,58.0,82.0,113.0,117.0,97.0,243.0,418.0,406.0,243
EPS in Rs,11.0,9.62,10.34,10.25,17.78,25.42,34.93,36.27,32.34,73.51,113.71,100.47,60.92
