,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,9452,10272.0,10827.0,11668.0,5558.0,6085.0,6621.0,6826.0,6743.0,13954.0,27717.0,28382.0,27726
Expenses,5913,6465.0,6427.0,6664.0,3070.0,3260.0,3464.0,3714.0,3185.0,6775.0,12816.0,18713.0,16230
Operating Profit,3540,3807.0,4400.0,5004.0,2488.0,2825.0,3157.0,3112.0,3558.0,7179.0,14901.0,9669.0,11496
OPM %,37,37.0,41.0,43.0,45.0,46.0,48.0,46.0,53.0,51.0,54.0,34.0,41
Other Income,140,338.0,449.0,522.0,1679.0,1960.0,1599.0,1559.0,1846.0,1262.0,458.0,85.0,-133
Interest,407,394.0,400.0,290.0,33.0,39.0,46.0,53.0,335.0,836.0,1603.0,1670.0,1288
Depreciation,2144,2220.0,2126.0,2185.0,1155.0,1166.0,1180.0,1066.0,1282.0,2848.0,5325.0,5324.0,5578
Profit before tax,1128,1531.0,2323.0,3052.0,2979.0,3580.0,3529.0,3553.0,3788.0,4757.0,8431.0,2759.0,4498
Tax %,34,35.0,35.0,35.0,25.0,23.0,29.0,30.0,13.0,21.0,24.0,26.0,
Net Profit,749,1002.0,1518.0,1992.0,2247.0,2747.0,2494.0,2494.0,3299.0,3779.0,6373.0,2040.0,3334
EPS in Rs,,5.31,8.03,10.52,11.85,14.85,13.48,13.48,17.83,14.02,23.65,7.57,12.36
