,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.14,0.11,0.08,0.19,0.05,0.03,0.06,0.00,0.00,0.09,0.22,5.18,8.34
Expenses,0.21,0.19,0.13,0.4,0.15,0.17,0.17,0.17,0.24,0.16,0.49,5.1,8.50
Operating Profit,-0.07,-0.08,-0.05,-0.21,-0.1,-0.14,-0.11,-0.17,-0.24,-0.07,-0.27,0.08,-0.16
OPM %,-50.0,-72.73,-62.5,-110.53,-200.0,-466.67,-183.33,,,-77.78,-122.73,1.54,-1.92
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,1.09,0.00,0.01,0.0,0.0,0.39
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.11,0.05,0.0,0.00
Depreciation,0.02,0.02,0.02,0.03,0.0,0.0,0.02,0.02,0.00,0.0,0.0,0.0,0.00
Profit before tax,-0.09,-0.1,-0.07,-0.24,-0.1,-0.14,-0.97,0.83,-0.36,-0.17,-0.32,0.08,0.23
Tax %,0.0,0.0,14.29,4.17,0.0,0.0,0.0,1.20,0.00,0.0,0.0,25.0,
Net Profit,-0.09,-0.1,-0.07,-0.23,-0.1,-0.15,-0.97,0.82,-0.36,-0.17,-0.32,0.06,0.20
EPS in Rs,-0.26,-0.28,-0.2,-0.66,-0.28,-0.43,-2.76,2.34,-1.03,-0.48,-0.91,0.17,0.57
