,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4912.0,5580.0,5945.0,6075.0,7828.0,11094.0,11289.0,9871.0,10325.0,9936.0,12070.0,16165.0,15107
Expenses,3260.0,3588.0,4013.0,4535.0,5334.0,5998.0,7401.0,7614.0,6904.0,7320.0,8119.0,10452.0,12121
Operating Profit,1652.0,1992.0,1932.0,1540.0,2494.0,5097.0,3887.0,2257.0,3420.0,2616.0,3951.0,5714.0,2986
OPM %,34.0,36.0,32.0,25.0,32.0,46.0,34.0,23.0,33.0,26.0,33.0,35.0,20
Other Income,918.0,760.0,976.0,1434.0,-412.0,-1176.0,713.0,2125.0,1433.0,2531.0,1544.0,-845.0,2660
Interest,150.0,193.0,182.0,150.0,467.0,588.0,548.0,700.0,1174.0,1313.0,984.0,1012.0,898
Depreciation,436.0,512.0,517.0,441.0,910.0,1044.0,1232.0,1121.0,1334.0,1611.0,1909.0,1801.0,1848
Profit before tax,1984.0,2046.0,2209.0,2383.0,705.0,2289.0,2821.0,2561.0,2345.0,2223.0,2603.0,2056.0,2900
Tax %,29.0,29.0,32.0,34.0,90.0,-7.0,31.0,40.0,38.0,41.0,57.0,31.0,
Net Profit,1411.0,1458.0,1502.0,1580.0,68.0,2457.0,1957.0,1537.0,1453.0,1314.0,1116.0,1426.0,1940
EPS in Rs,8.41,8.69,8.95,9.42,0.51,16.01,12.71,10.87,10.39,9.24,7.88,10.07,13.79
