,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2093.0,2215.0,2840.0,3036.0,3094.0,2732.0,3086.0,3863.0,3489.0,3679.0,5134.0,3316.0,2978.0
Expenses,1573.0,1738.0,1994.0,2060.0,1880.0,1828.0,2018.0,2455.0,2310.0,3957.0,3898.0,2123.0,2143.0
Operating Profit,519.0,477.0,845.0,977.0,1213.0,904.0,1068.0,1408.0,1179.0,-278.0,1236.0,1194.0,835.0
OPM %,25.0,22.0,30.0,32.0,39.0,33.0,35.0,36.0,34.0,-8.0,24.0,36.0,28.0
Other Income,484.0,512.0,1016.0,284.0,777.0,101.0,171.0,103.0,207.0,300.0,713.0,112.0,1535.0
Interest,330.0,315.0,306.0,268.0,269.0,232.0,215.0,221.0,337.0,232.0,221.0,231.0,214.0
Depreciation,384.0,385.0,440.0,429.0,423.0,438.0,618.0,436.0,434.0,460.0,472.0,461.0,455.0
Profit before tax,289.0,288.0,1114.0,563.0,1298.0,335.0,407.0,854.0,616.0,-670.0,1256.0,614.0,1701.0
Tax %,79.0,36.0,35.0,37.0,85.0,31.0,19.0,33.0,32.0,41.0,33.0,33.0,36.0
Net Profit,62.0,183.0,726.0,358.0,197.0,230.0,331.0,569.0,417.0,-396.0,837.0,414.0,1086.0
EPS in Rs,0.37,1.23,5.2,2.51,1.34,1.67,2.37,4.05,2.96,-2.93,5.98,2.92,7.82
