,2010-03-01,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.04
Reserves,12.89,13.59,14.12,14.36,13.38,9.66,7.65,9.53,12.79,17.32,21.49,26.07,26.69
Preference Capital,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,
Borrowings,3.61,4.24,4.11,3.01,12.11,11.81,10.04,1.52,3.79,5.57,3.16,6.35,3.9
Other Liabilities,12.57,10.57,10.26,9.98,9.72,9.34,7.28,10.84,9.44,6.44,6.65,9.88,10.66
Total Liabilities,31.35,30.68,30.77,29.63,37.49,33.09,27.25,24.17,28.3,31.61,33.58,44.58,45.51
Fixed Assets,8.37,7.34,6.52,5.49,13.74,12.66,11.12,10.14,9.74,10.77,10.95,25.29,25.48
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0
Investments,0.28,0.13,0.13,0.25,0.25,0.59,0.56,0.99,0.66,1.37,1.69,1.55,1.55
Other Assets,22.7,23.21,24.12,23.89,23.5,19.84,15.57,13.04,17.9,19.47,16.84,17.74,18.48
Total Assets,31.35,30.68,30.77,29.63,37.49,33.09,27.25,24.17,28.3,31.61,33.58,44.58,45.51
