,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,23.0,27.0,39.0,40.0,46.0,52.0,56.0,58.0,69.0,122.0,124.0,144.0,145
Expenses,20.0,24.0,36.0,36.0,42.0,47.0,49.0,51.0,59.0,81.0,92.0,114.0,118
Operating Profit,2.0,3.0,3.0,4.0,4.0,6.0,7.0,8.0,11.0,42.0,31.0,30.0,28
OPM %,10.0,10.0,8.0,10.0,9.0,10.0,12.0,13.0,16.0,34.0,25.0,21.0,19
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2
Interest,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1
Depreciation,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3
Profit before tax,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,8.0,39.0,29.0,28.0,25
Tax %,33.0,34.0,33.0,33.0,33.0,33.0,36.0,29.0,25.0,26.0,25.0,25.0,
Net Profit,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,6.0,29.0,22.0,21.0,19
EPS in Rs,1.76,1.86,2.12,2.11,2.22,3.02,3.1,3.73,7.5,34.81,26.24,25.44,22.73
