,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,588.0,377.0,333.0,321.0,330.0,493.0,524.0,641.0,670.0,859.0,1134.0,1281.0,1280
Expenses,596.0,422.0,337.0,326.0,351.0,489.0,512.0,611.0,636.0,745.0,1038.0,1180.0,1185
Operating Profit,-8.0,-45.0,-4.0,-5.0,-20.0,4.0,12.0,30.0,34.0,114.0,96.0,101.0,95
OPM %,-1.0,-12.0,-1.0,-2.0,-6.0,1.0,2.0,5.0,5.0,13.0,8.0,8.0,7
Other Income,10.0,0.0,0.0,4.0,1.0,3.0,4.0,2.0,2.0,0.0,-2.0,-4.0,1
Interest,0.0,14.0,15.0,16.0,15.0,15.0,17.0,18.0,21.0,19.0,12.0,18.0,21
Depreciation,0.0,8.0,9.0,-4.0,10.0,11.0,12.0,12.0,12.0,14.0,20.0,32.0,40
Profit before tax,2.0,-68.0,-28.0,-12.0,-44.0,-19.0,-13.0,2.0,3.0,81.0,63.0,47.0,36
Tax %,59.0,-7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,24.0,
Net Profit,1.0,-73.0,-28.0,-12.0,-44.0,-19.0,-13.0,2.0,3.0,81.0,56.0,36.0,27
EPS in Rs,0.53,-38.39,-14.9,-6.57,-23.32,-10.2,-6.76,0.77,1.15,24.91,17.1,10.83,8.03
