,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,19,19,19,19,19,19,25,25,33,33,33,33
Reserves,46,-27,41,-122,-166,-185,-197,-85,-83,270,331,370,395
Borrowings,108,111,108,335,365,372,396,321,338,53,78,197,148
Other Liabilities,140,101,85,88,122,146,177,168,192,216,286,297,480
Total Liabilities,313,204,253,320,340,352,395,428,472,571,728,897,1056
Fixed Assets,55,51,81,172,191,187,181,181,194,221,312,402,455
CWIP,6,9,18,15,0,0,1,2,8,19,9,10,12
Investments,15,22,25,19,8,9,8,9,1,0,0,0,0
Other Assets,236,123,129,114,140,156,205,237,270,331,407,486,590
Total Assets,313,204,253,320,340,352,395,428,472,571,728,897,1056
