,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.13,0.12,0.32,0.11,0.1,0.1,0.31,0.1,0.15,0.14,0.14,0.16,0.42
Expenses,0.22,0.1,0.07,0.05,0.09,0.08,0.34,0.08,0.1,0.12,0.08,0.08,0.29
Operating Profit,-0.09,0.02,0.25,0.06,0.01,0.02,-0.03,0.02,0.05,0.02,0.06,0.08,0.13
OPM %,-69.23,16.67,78.12,54.55,10.0,20.0,-9.68,20.0,33.33,14.29,42.86,50.0,30.95
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,-0.09,0.02,0.25,0.06,0.01,0.02,-0.03,0.02,0.05,0.02,0.06,0.08,0.13
Tax %,0.0,0.0,24.0,0.0,0.0,0.0,-66.67,0.0,0.0,0.0,66.67,25.0,23.08
Net Profit,-0.09,0.02,0.19,0.06,0.01,0.02,-0.04,0.02,0.05,0.02,0.02,0.06,0.1
EPS in Rs,-0.01,0.0,0.02,0.01,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.01,0.01
