,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,69.0,68.0,82.0,91.0,86.0,105.0,115.0,133.0,290.0,283.0,412.0,399.0,338
Expenses,64.0,62.0,75.0,86.0,81.0,100.0,108.0,124.0,263.0,253.0,386.0,392.0,333
Operating Profit,5.0,6.0,6.0,5.0,5.0,6.0,7.0,9.0,28.0,30.0,25.0,7.0,5
OPM %,8.0,8.0,7.0,6.0,6.0,5.0,6.0,7.0,10.0,11.0,6.0,2.0,2
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,7
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,5.0,5.0,6
Depreciation,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,6.0,7.0,7.0,7
Profit before tax,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,19.0,22.0,16.0,0.0,-1
Tax %,32.0,24.0,36.0,23.0,37.0,45.0,37.0,13.0,3.0,30.0,-2.0,-1065.0,
Net Profit,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,18.0,15.0,17.0,3.0,2
EPS in Rs,2.3,2.61,2.34,2.34,2.03,1.37,2.24,3.44,9.58,8.02,8.76,1.41,0.90
