,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1681.0,1311.0,1308.0,1344.0,1126.0,1004.0,991.0,1122.0,698.0,609.0,677.0,729.0,777
Expenses,1466.0,1211.0,1217.0,1171.0,1909.0,847.0,835.0,977.0,661.0,642.0,700.0,766.0,750
Operating Profit,215.0,100.0,91.0,173.0,-783.0,157.0,156.0,144.0,38.0,-33.0,-23.0,-37.0,28
OPM %,13.0,8.0,7.0,13.0,-70.0,16.0,16.0,13.0,5.0,-5.0,-3.0,-5.0,4
Other Income,-150.0,-51.0,131.0,-669.0,723.0,52.0,19.0,21.0,148.0,547.0,-6.0,73.0,-171
Interest,233.0,308.0,321.0,211.0,175.0,93.0,87.0,84.0,90.0,85.0,10.0,9.0,10
Depreciation,109.0,231.0,256.0,229.0,203.0,14.0,9.0,2.0,14.0,15.0,14.0,23.0,25
Profit before tax,-277.0,-489.0,-356.0,-937.0,-439.0,103.0,79.0,79.0,81.0,414.0,-54.0,4.0,-178
Tax %,-29.0,-3.0,-0.0,-4.0,-26.0,8.0,11.0,14.0,16.0,6.0,-6.0,69.0,
Net Profit,-357.0,-503.0,-357.0,-976.0,-552.0,94.0,71.0,68.0,68.0,391.0,-57.0,1.0,-184
EPS in Rs,-18.75,-8.84,-6.24,-16.17,-8.61,0.8,0.44,0.42,0.42,2.42,-3.42,0.08,-10.92
