,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,126.38,160.54,193.61,189.36,144.78,78.03,54.38,69.55,26.57,2.54,3.19,1.23,1.23
Expenses,124.64,131.34,167.77,168.06,135.53,84.45,58.96,76.85,35.85,3.01,3.46,1.47,1.66
Operating Profit,1.74,29.2,25.84,21.3,9.25,-6.42,-4.58,-7.3,-9.28,-0.47,-0.27,-0.24,-0.43
OPM %,1.38,18.19,13.35,11.25,6.39,-8.23,-8.42,-10.5,-34.93,-18.5,-8.46,-19.51,-34.96
Other Income,0.29,0.25,-0.15,0.43,0.27,15.98,-0.16,-1.56,6.3,1.53,2.59,3.25,3.75
Interest,14.08,12.96,12.06,11.92,13.27,13.1,8.53,6.53,5.29,1.7,1.6,1.32,1.39
Depreciation,8.03,8.21,7.83,7.54,7.59,7.12,3.71,3.21,2.11,0.29,0.29,0.29,0.28
Profit before tax,-20.08,8.28,5.8,2.27,-11.34,-10.66,-16.98,-18.6,-10.38,-0.93,0.43,1.4,1.65
Tax %,35.36,29.35,34.14,31.28,0.0,0.0,31.57,0.0,-19.08,0.0,34.88,-10.0,
Net Profit,-12.98,5.85,3.82,1.56,-11.34,-10.65,-11.61,-18.59,-12.36,-0.94,0.28,1.53,1.56
EPS in Rs,-33.72,15.2,9.92,4.05,-29.46,-27.67,-30.16,-48.29,-32.11,-2.44,0.73,3.97,4.05
