,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.81,4.77,4.16,3.36,1.37,1.43,3.33,0.71,1.41,0.98,0.02,0.01,0.0
Expenses,5.8,4.69,4.21,3.46,1.88,2.06,3.88,1.16,2.44,1.29,0.48,0.48,0.47000000000000003
Operating Profit,0.01,0.08,-0.05,-0.1,-0.51,-0.63,-0.55,-0.45,-1.03,-0.31,-0.46,-0.47,-0.47000000000000003
OPM %,0.17,1.68,-1.2,-2.98,-37.23,-44.06,-16.52,-63.38,-73.05,-31.63,-2300.0,-4700.0,
Other Income,0.14,0.05,0.14,0.08,0.5,0.35,0.04,0.09,0.79,0.08,0.06,0.06,0.07
Interest,0.04,0.06,0.04,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.1,0.1,0.08,0.15,0.12,0.13,0.13,0.11,0.05,0.01,0.01,0.01,0.0
Profit before tax,0.01,-0.03,-0.03,-0.2,-0.14,-0.41,-0.64,-0.47,-0.29,-0.24,-0.41,-0.42,-0.4
Tax %,300.0,33.33,100.0,5.0,21.43,7.32,4.69,-4.26,0.0,-12.5,0.0,0.0,
Net Profit,-0.02,-0.02,-0.01,-0.2,-0.11,-0.38,-0.61,-0.5,-0.29,-0.27,-0.41,-0.42,-0.42
EPS in Rs,-0.09,-0.09,-0.05,-0.92,-0.5,-1.74,-2.79,-2.29,-1.33,-1.24,-1.88,-1.92,-1.92
