,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,67022.0,32885.0,28142.0,23931.0,12607.0,11825.0,16450.0,29439.0,26304.0,30000.0,11795.0,3527.0,1475
Expenses,66974.0,32808.0,28001.0,23931.0,12668.0,11937.0,16428.0,29256.0,26436.0,30045.0,11338.0,3634.0,1624
Operating Profit,48.0,78.0,141.0,0.0,-62.0,-112.0,23.0,183.0,-132.0,-45.0,457.0,-107.0,-148
OPM %,0.0,0.0,0.0,0.0,-0.0,-1.0,0.0,1.0,-0.0,-0.0,4.0,-3.0,-10
Other Income,608.0,77.0,31.0,168.0,5.0,136.0,49.0,36.0,-8.0,-859.0,-126.0,2000.0,265
Interest,593.0,253.0,87.0,40.0,31.0,23.0,18.0,68.0,144.0,203.0,225.0,122.0,1
Depreciation,14.0,17.0,17.0,24.0,6.0,7.0,5.0,6.0,6.0,6.0,5.0,5.0,5
Profit before tax,49.0,-116.0,67.0,105.0,-94.0,-6.0,48.0,146.0,-291.0,-1112.0,101.0,1766.0,110
Tax %,13.0,46.0,11.0,26.0,-3.0,-435.0,21.0,25.0,-0.0,29.0,355.0,12.0,
Net Profit,57.0,-111.0,-18.0,-42.0,-97.0,-30.0,38.0,109.0,-292.0,-789.0,-258.0,1562.0,174
EPS in Rs,0.38,-0.74,-0.12,-0.28,-0.64,-0.2,0.25,0.72,-1.94,-5.26,-1.72,10.42,1.17
