,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.92,1.12,1.37,1.55,1.83,3.03,4.11,6.78,8.28,1.96,3.23,5.03,5.74
Expenses,0.98,1.16,1.05,1.48,1.38,2.45,2.95,4.05,7.51,4.12,5.01,4.62,4.99
Operating Profit,-0.06,-0.04,0.32,0.07,0.45,0.58,1.16,2.73,0.77,-2.16,-1.78,0.41,0.75
OPM %,-6.52,-3.57,23.36,4.52,24.59,19.14,28.22,40.27,9.3,-110.2,-55.11,8.15,13.07
Other Income,0.06,0.07,0.05,0.35,0.05,0.03,0.05,0.0,0.0,0.0,0.04,0.36,0.01
Interest,0.00,0.0,0.15,0.13,0.18,0.21,0.25,0.26,0.23,0.21,0.21,0.23,0.22
Depreciation,0.00,0.0,0.13,0.21,0.23,0.2,0.4,0.45,0.4,0.35,0.32,0.33,0.34
Profit before tax,0.00,0.03,0.09,0.08,0.09,0.2,0.56,2.02,0.14,-2.72,-2.27,0.21,0.20
Tax %,,0.0,11.11,-12.5,0.0,35.0,19.64,32.67,0.0,9.93,-3.08,133.33,
Net Profit,0.00,0.03,0.09,0.09,0.08,0.13,0.45,1.37,0.13,-2.45,-2.34,-0.08,-0.08
EPS in Rs,0.00,9.23,27.69,27.69,24.62,0.43,1.5,4.57,0.43,-8.17,-7.8,-0.27,-0.27
