,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,711.0,997.0,1190.0,1150.0,1166.0,1686.0,2244.0,2018.0,2110.0,2685.0,3007.0,3252.0,3315
Expenses,650.0,847.0,1083.0,1037.0,939.0,1307.0,2010.0,1781.0,1772.0,2213.0,2539.0,2815.0,2811
Operating Profit,61.0,150.0,108.0,113.0,227.0,378.0,234.0,237.0,338.0,472.0,467.0,437.0,504
OPM %,9.0,15.0,9.0,10.0,19.0,22.0,10.0,12.0,16.0,18.0,16.0,13.0,15
Other Income,32.0,7.0,20.0,16.0,21.0,24.0,37.0,87.0,60.0,53.0,48.0,77.0,99
Interest,50.0,66.0,76.0,78.0,87.0,102.0,69.0,69.0,88.0,62.0,35.0,38.0,45
Depreciation,42.0,73.0,49.0,51.0,113.0,56.0,54.0,52.0,57.0,96.0,95.0,121.0,127
Profit before tax,1.0,19.0,3.0,0.0,47.0,244.0,148.0,204.0,252.0,368.0,386.0,355.0,431
Tax %,-48.0,3.0,-17.0,-429.0,-23.0,23.0,9.0,8.0,21.0,27.0,24.0,30.0,
Net Profit,1.0,18.0,3.0,1.0,58.0,187.0,134.0,187.0,198.0,270.0,295.0,250.0,305
EPS in Rs,0.11,2.27,0.37,0.18,7.22,23.09,16.58,23.16,24.48,33.31,36.51,30.91,37.74
