,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.55,2.99,2.75,3.92,5.28,2.54,1.2,7.27,6.06,3.72,2.33,4.84,4.46
Expenses,2.43,2.83,2.6,3.66,4.99,2.4,1.13,6.98,5.81,3.62,2.24,4.7,4.34
Operating Profit,0.12,0.16,0.15,0.26,0.29,0.14,0.07,0.29,0.25,0.1,0.09,0.14,0.12
OPM %,4.71,5.35,5.45,6.63,5.49,5.51,5.83,3.99,4.13,2.69,3.86,2.89,2.69
Other Income,3.78,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,-0.02,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,3.88,0.17,0.16,0.27,0.3,0.14,0.07,0.29,0.26,0.11,0.07,0.14,0.12
Tax %,6.44,35.29,31.25,29.63,30.0,35.71,28.57,24.14,26.92,27.27,28.57,28.57,
Net Profit,3.63,0.11,0.11,0.19,0.21,0.1,0.05,0.21,0.19,0.08,0.04,0.1,0.10
EPS in Rs,23.41,0.71,0.71,1.23,1.35,0.64,0.32,1.35,1.23,0.52,0.26,0.64,0.64
