,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,23389.0,25076.0,26608.0,28164.0,28058.0,27805.0,23046.0,22102.0,20854.0,19956.0,18316.0,20592.0,23861
Interest,18818.0,19674.0,20558.0,22387.0,21931.0,22019.0,17376.0,16162.0,13841.0,11408.0,9122.0,9130.0,10576
Expenses,4014.0,5932.0,7226.0,8424.0,14339.0,18130.0,20698.0,24118.0,24097.0,11551.0,11178.0,11850.0,10497
Financing Profit,557.0,-531.0,-1176.0,-2647.0,-8212.0,-12344.0,-15028.0,-18178.0,-17084.0,-3003.0,-1984.0,-389.0,2788
Financing Margin %,2.0,-2.0,-4.0,-9.0,-29.0,-44.0,-65.0,-82.0,-82.0,-15.0,-11.0,-2.0,12
Other Income,2196.0,3334.0,3112.0,4189.0,3518.0,4207.0,7248.0,3535.0,4631.0,4848.0,4959.0,4617.0,4259
Depreciation,120.0,128.0,117.0,141.0,218.0,362.0,377.0,370.0,394.0,397.0,417.0,499.0,0
Profit before tax,2634.0,2675.0,1819.0,1401.0,-4912.0,-8498.0,-8157.0,-15013.0,-12847.0,1449.0,2557.0,3728.0,7048
Tax %,24.0,29.0,36.0,32.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,2013.0,1902.0,1166.0,957.0,-3574.0,-4997.0,-8116.0,-14970.0,-12819.0,1532.0,2557.0,3728.0,4801
EPS in Rs,15.66,14.17,7.18,5.87,-17.44,-24.36,-26.37,-19.37,-12.36,1.41,2.36,3.45,4.44
