,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3129.0,2953.0,3084.0,3099.0,3648.0,3767.0,3744.0,6510.0,6703.0,6443.0,6038.0,7328.0,6961.0
Expenses,2418.0,2082.0,2170.0,2371.0,2709.0,2833.0,2753.0,5450.0,5539.0,4999.0,4947.0,6143.0,5740.0
Operating Profit,711.0,870.0,914.0,728.0,938.0,934.0,991.0,1060.0,1164.0,1444.0,1090.0,1185.0,1221.0
OPM %,23.0,29.0,30.0,24.0,26.0,25.0,26.0,16.0,17.0,22.0,18.0,16.0,18.0
Other Income,37.0,37.0,32.0,36.0,36.0,66.0,-1203.0,108.0,94.0,84.0,96.0,86.0,108.0
Interest,202.0,190.0,164.0,163.0,157.0,157.0,151.0,186.0,215.0,228.0,189.0,227.0,247.0
Depreciation,317.0,319.0,328.0,329.0,332.0,334.0,340.0,312.0,319.0,322.0,329.0,332.0,342.0
Profit before tax,230.0,399.0,455.0,273.0,485.0,509.0,-703.0,671.0,725.0,977.0,668.0,711.0,741.0
Tax %,12.0,19.0,13.0,24.0,24.0,27.0,31.0,25.0,33.0,29.0,28.0,25.0,27.0
Net Profit,202.0,322.0,398.0,208.0,369.0,369.0,-487.0,502.0,484.0,695.0,484.0,532.0,543.0
EPS in Rs,4.18,6.67,8.26,4.3,7.64,7.66,-10.15,10.45,10.02,14.24,9.34,10.76,10.94
