,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,273.0,295.0,320.0,372.0,442.0,464.0,606.0,651.0,661.0,674.0,864.0,929.0,969
Expenses,201.0,230.0,258.0,245.0,300.0,289.0,402.0,459.0,402.0,405.0,474.0,523.0,538
Operating Profit,72.0,65.0,62.0,127.0,142.0,175.0,204.0,192.0,260.0,269.0,390.0,405.0,431
OPM %,26.0,22.0,19.0,34.0,32.0,38.0,34.0,30.0,39.0,40.0,45.0,44.0,45
Other Income,0.0,0.0,0.0,0.0,1.0,9.0,50.0,11.0,19.0,58.0,40.0,21.0,27
Interest,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,7.0,7.0,7.0,7
Depreciation,0.0,0.0,0.0,23.0,17.0,16.0,21.0,27.0,46.0,39.0,47.0,54.0,56
Profit before tax,72.0,65.0,62.0,104.0,125.0,168.0,233.0,176.0,225.0,280.0,376.0,366.0,395
Tax %,30.0,0.0,0.0,33.0,35.0,36.0,31.0,36.0,27.0,22.0,23.0,25.0,
Net Profit,51.0,65.0,62.0,70.0,81.0,108.0,160.0,112.0,164.0,219.0,289.0,275.0,297
EPS in Rs,10.37,13.4,12.7,14.28,16.68,22.05,32.81,23.0,33.65,44.88,59.18,56.04,60.61
