,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1909.0,2096.0,2477.0,2586.0,2331.0,2403.0,2326.0,2497.0,2877.0,2525.0,2688.0,3562.0,3920
Expenses,1582.0,1769.0,2111.0,2219.0,2006.0,2149.0,2065.0,2094.0,2284.0,1984.0,2054.0,2759.0,3082
Operating Profit,328.0,327.0,367.0,367.0,324.0,254.0,260.0,403.0,592.0,541.0,633.0,804.0,838
OPM %,17.0,16.0,15.0,14.0,14.0,11.0,11.0,16.0,21.0,21.0,24.0,23.0,21
Other Income,28.0,29.0,12.0,32.0,37.0,47.0,73.0,79.0,107.0,119.0,114.0,252.0,213
Interest,32.0,27.0,29.0,19.0,10.0,4.0,2.0,1.0,30.0,31.0,34.0,29.0,29
Depreciation,67.0,93.0,91.0,108.0,107.0,98.0,98.0,99.0,155.0,141.0,145.0,154.0,149
Profit before tax,257.0,237.0,259.0,271.0,244.0,199.0,233.0,383.0,514.0,487.0,568.0,873.0,873
Tax %,30.0,28.0,32.0,33.0,30.0,31.0,32.0,32.0,25.0,23.0,23.0,21.0,
Net Profit,181.0,170.0,175.0,183.0,170.0,137.0,159.0,260.0,385.0,376.0,438.0,690.0,803
EPS in Rs,34.9,32.7,33.76,35.26,32.63,26.39,30.6,50.07,74.02,72.41,84.25,132.8,154.42
