,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,352.0,313.0,291.0,330.0,381.0,399.0,436.0,439.0,287.0,201.0,313.0,450.0,475
Expenses,294.0,248.0,232.0,272.0,302.0,317.0,347.0,364.0,254.0,183.0,272.0,394.0,416
Operating Profit,58.0,65.0,59.0,58.0,79.0,82.0,88.0,76.0,33.0,18.0,41.0,57.0,59
OPM %,16.0,21.0,20.0,18.0,21.0,21.0,20.0,17.0,12.0,9.0,13.0,13.0,12
Other Income,28.0,11.0,7.0,9.0,6.0,12.0,10.0,-56.0,4.0,26.0,21.0,13.0,26
Interest,1.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1
Depreciation,17.0,23.0,21.0,23.0,25.0,28.0,33.0,31.0,32.0,38.0,31.0,32.0,33
Profit before tax,68.0,49.0,45.0,43.0,58.0,63.0,61.0,-14.0,3.0,7.0,30.0,37.0,50
Tax %,32.0,48.0,69.0,17.0,23.0,21.0,23.0,90.0,109.0,-31.0,39.0,32.0,
Net Profit,46.0,26.0,14.0,36.0,45.0,50.0,47.0,-1.0,-0.0,9.0,18.0,25.0,40
EPS in Rs,51.21,28.24,15.54,39.19,49.66,54.8,51.88,-1.44,-0.31,9.75,20.14,28.04,44.03
