,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,10508.0,13634.0,17223.0,20544.0,24125.0,24338.0,22658.0,25408.0,29942.0,35557.0,39276.0,39486.0,42801
Expenses,346.0,365.0,572.0,1149.0,1680.0,1888.0,3379.0,1702.0,3981.0,3292.0,4838.0,1858.0,-280
Operating Profit,10162.0,13270.0,16650.0,19395.0,22445.0,22450.0,19279.0,23705.0,25961.0,32265.0,34438.0,37628.0,43081
OPM %,97.0,97.0,97.0,94.0,93.0,92.0,85.0,93.0,87.0,91.0,88.0,95.0,101
Other Income,46.0,4.0,6.0,6.0,4.0,24.0,18.0,33.0,72.0,15.0,62.0,28.0,43
Interest,6379.0,8083.0,10035.0,11840.0,14282.0,13462.0,13333.0,15639.0,18991.0,21489.0,22051.0,23733.0,27029
Depreciation,3.0,4.0,5.0,8.0,20.0,40.0,7.0,8.0,12.0,11.0,18.0,24.0,24
Profit before tax,3826.0,5186.0,6617.0,7552.0,8147.0,8972.0,5958.0,8090.0,7030.0,10780.0,12431.0,13898.0,16070
Tax %,26.0,26.0,28.0,29.0,30.0,30.0,25.0,29.0,29.0,22.0,19.0,20.0,
Net Profit,2839.0,3833.0,4741.0,5344.0,5691.0,6313.0,4451.0,5741.0,4972.0,8378.0,10036.0,11167.0,12739
EPS in Rs,10.78,14.56,18.01,20.3,21.61,23.98,16.9,21.8,18.88,31.82,38.11,42.41,48.37
