,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1057.0,1140.0,517.0,324.0,309.0,269.0,259.0,289.0,294.0,143.0,150.0,143.0,146
Expenses,786.0,963.0,698.0,295.0,254.0,232.0,221.0,263.0,202.0,58.0,71.0,110.0,145
Operating Profit,272.0,177.0,-182.0,29.0,55.0,37.0,38.0,26.0,93.0,85.0,79.0,33.0,0
OPM %,26.0,15.0,-35.0,9.0,18.0,14.0,15.0,9.0,32.0,59.0,53.0,23.0,0
Other Income,7.0,1.0,-194.0,-4.0,-220.0,-17.0,411.0,76.0,-65.0,15.0,579.0,102.0,10
Interest,106.0,251.0,366.0,404.0,343.0,295.0,316.0,276.0,336.0,232.0,162.0,212.0,225
Depreciation,31.0,60.0,84.0,101.0,92.0,108.0,102.0,94.0,143.0,73.0,72.0,79.0,79
Profit before tax,142.0,-133.0,-825.0,-480.0,-601.0,-383.0,31.0,-268.0,-451.0,-205.0,424.0,-156.0,-294
Tax %,15.0,4.0,-3.0,1.0,-1.0,-0.0,1.0,-0.0,-2.0,-0.0,0.0,-0.0,
Net Profit,121.0,-127.0,-846.0,-474.0,-604.0,-383.0,31.0,-268.0,-462.0,-205.0,424.0,-157.0,-295
EPS in Rs,20.54,-20.54,-126.11,-37.21,-38.65,-24.5,1.36,-10.98,-17.91,-7.83,16.16,-5.95,-11.19
