,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,107.39,110.47,131.56,162.28,183.75,284.16,101.55,125.64,200.69,2.16,1.77,37.2,56.45
Expenses,125.96,110.41,131.39,161.83,183.03,284.69,102.33,126.63,208.69,1.98,2.86,34.65,49.33
Operating Profit,-18.57,0.06,0.17,0.45,0.72,-0.53,-0.78,-0.99,-8.0,0.18,-1.09,2.55,7.12
OPM %,-17.29,0.05,0.13,0.28,0.39,-0.19,-0.77,-0.79,-3.99,8.33,-61.58,6.85,12.61
Other Income,20.07,0.04,0.04,0.04,0.04,2.72,0.39,1.19,0.31,0.28,0.39,1.29,1.89
Interest,0.0,0.01,0.01,0.01,0.01,1.35,9.31,8.8,10.76,11.75,12.96,10.64,10.09
Depreciation,0.04,0.04,0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03
Profit before tax,1.46,0.05,0.16,0.35,0.75,0.84,-9.7,-8.6,-18.45,-11.29,-13.66,-6.82,-1.11
Tax %,28.08,20.0,0.0,37.14,38.67,54.76,28.45,30.0,17.45,31.44,41.73,45.45,
Net Profit,1.05,0.04,0.15,0.23,0.45,0.37,-6.95,-6.02,-15.23,-7.74,-7.97,-3.72,1.98
EPS in Rs,0.45,0.02,0.06,0.1,0.19,0.16,-3.01,-2.61,-6.6,-3.35,-3.45,-1.61,0.86
