,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,613.0,823.0,947.0,1311.0,2038.0,2024.0,1897.0,2973.0,2632.0,1950.0,2999.0,3445.0,3683
Expenses,470.0,614.0,648.0,928.0,1548.0,1444.0,1341.0,2174.0,1965.0,1474.0,2229.0,2578.0,2774
Operating Profit,143.0,209.0,298.0,383.0,490.0,580.0,557.0,799.0,667.0,476.0,770.0,866.0,909
OPM %,23.0,25.0,32.0,29.0,24.0,29.0,29.0,27.0,25.0,24.0,26.0,25.0,25
Other Income,38.0,12.0,20.0,20.0,34.0,29.0,36.0,47.0,27.0,-17.0,9.0,161.0,158
Interest,60.0,90.0,113.0,131.0,199.0,246.0,259.0,278.0,340.0,347.0,444.0,434.0,437
Depreciation,53.0,77.0,82.0,99.0,106.0,123.0,138.0,140.0,192.0,237.0,351.0,315.0,305
Profit before tax,67.0,54.0,124.0,172.0,219.0,240.0,196.0,427.0,161.0,-125.0,-15.0,278.0,325
Tax %,15.0,-12.0,28.0,33.0,37.0,31.0,32.0,34.0,29.0,23.0,-331.0,20.0,
Net Profit,57.0,61.0,90.0,116.0,139.0,167.0,133.0,282.0,114.0,-96.0,-65.0,222.0,240
EPS in Rs,3.38,3.64,5.46,5.63,7.3,8.98,6.82,11.74,6.39,-2.2,3.59,12.63,12.92
