,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,72.0,179.0,215.0,96.0,230.0,360.0,301.0,394.0,401.0,586.0,637.0,498.0,531.0
Expenses,189.0,219.0,250.0,215.0,249.0,276.0,289.0,297.0,317.0,377.0,433.0,343.0,388.0
Operating Profit,-117.0,-40.0,-34.0,-119.0,-19.0,84.0,12.0,97.0,84.0,209.0,204.0,155.0,143.0
OPM %,-163.0,-22.0,-16.0,-124.0,-8.0,23.0,4.0,25.0,21.0,36.0,32.0,31.0,27.0
Other Income,10.0,16.0,13.0,15.0,18.0,11.0,67.0,30.0,-20.0,27.0,-16.0,28.0,26.0
Interest,14.0,10.0,8.0,9.0,10.0,9.0,9.0,8.0,8.0,7.0,12.0,6.0,6.0
Depreciation,34.0,33.0,31.0,32.0,31.0,31.0,32.0,31.0,32.0,31.0,32.0,32.0,33.0
Profit before tax,-155.0,-67.0,-59.0,-145.0,-43.0,56.0,38.0,87.0,25.0,197.0,145.0,145.0,130.0
Tax %,23.0,17.0,18.0,21.0,12.0,27.0,58.0,24.0,11.0,25.0,36.0,27.0,28.0
Net Profit,-119.0,-56.0,-49.0,-114.0,-37.0,41.0,16.0,66.0,22.0,149.0,92.0,106.0,94.0
EPS in Rs,-1.85,-0.89,-0.78,-1.81,-0.59,0.61,0.24,1.0,0.39,2.28,1.35,1.66,1.49
