,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.05,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11
Reserves,0.0,22.06,21.62,20.06,21.15,19.57,17.55,15.68,13.53,-0.6000000000000001,11.84,9.64,9.46
Borrowings,0.0,58.69,55.36,52.35,4.44,0.85,0.0,0.0,0.0,0.0,26.44,0.0,0.0
Other Liabilities,0.0,13.6,9.93,9.02,43.26,41.02,41.01,40.96,38.71,35.43,0.68,0.44,0.55
Total Liabilities,0.05,98.46,91.02,85.54,72.96,65.55,62.67,60.75,56.35,38.94,43.07,14.19,14.12
Fixed Assets,0.0,45.64,42.79,39.09,26.27,24.4,22.47,20.55,18.62,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,5.13,28.91,5.77,5.77
Other Assets,0.05,52.82,48.23,46.45,46.69,41.15,40.2,40.0,35.93,33.81,14.16,8.42,8.35
Total Assets,0.05,98.46,91.02,85.54,72.96,65.55,62.67,60.75,56.35,38.94,43.07,14.19,14.12
