,2011-03-01,2012-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,0,1,1,9,9,10,10,10,10,10
Reserves,1,1,2,4,7,9,17,26,35,41,43,49,56
Borrowings,0,0,2,2,11,15,22,25,49,51,85,92,100
Other Liabilities,1,2,7,11,13,11,15,16,27,21,24,29,32
Total Liabilities,2,3,11,18,32,37,63,77,121,124,162,180,198
Fixed Assets,0,0,2,1,2,10,14,14,25,24,22,18,17
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,2,3,10,17,29,27,49,63,96,100,140,161,181
Total Assets,2,3,11,18,32,37,63,77,121,124,162,180,198
