,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,231.0,256.0,271.0,465.0,393.0,367.0,388.0,462.0,460.0,447.0,588.0,559.0,543
Expenses,199.0,227.0,242.0,425.0,347.0,332.0,351.0,410.0,400.0,383.0,502.0,484.0,475
Operating Profit,33.0,29.0,29.0,40.0,45.0,35.0,37.0,52.0,60.0,64.0,86.0,74.0,69
OPM %,14.0,11.0,11.0,9.0,12.0,10.0,10.0,11.0,13.0,14.0,15.0,13.0,13
Other Income,1.0,0.0,0.0,1.0,1.0,1.0,6.0,15.0,-3.0,7.0,11.0,6.0,5
Interest,12.0,13.0,14.0,16.0,10.0,9.0,14.0,20.0,24.0,19.0,16.0,14.0,14
Depreciation,7.0,8.0,10.0,16.0,16.0,13.0,18.0,21.0,30.0,30.0,30.0,29.0,28
Profit before tax,15.0,8.0,6.0,9.0,20.0,14.0,12.0,26.0,4.0,22.0,50.0,37.0,32
Tax %,25.0,18.0,33.0,25.0,30.0,31.0,35.0,36.0,34.0,24.0,26.0,24.0,
Net Profit,11.0,7.0,4.0,7.0,14.0,9.0,8.0,16.0,2.0,17.0,37.0,28.0,24
EPS in Rs,8.33,5.33,2.84,4.47,8.22,5.45,4.52,9.55,1.37,9.87,21.77,16.49,14.17
