,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,80.0,62.0,55.0,159.0,133.0,168.0,335.0,640.0,463.0,335.0,333.0,311.0,279
Expenses,57.0,55.0,38.0,109.0,111.0,119.0,245.0,502.0,396.0,269.0,291.0,280.0,243
Operating Profit,23.0,7.0,17.0,50.0,22.0,49.0,90.0,138.0,67.0,66.0,42.0,30.0,36
OPM %,29.0,11.0,31.0,31.0,16.0,29.0,27.0,22.0,14.0,20.0,13.0,10.0,13
Other Income,-0.0,0.0,5.0,0.0,9.0,10.0,36.0,30.0,4.0,9.0,10.0,18.0,25
Interest,22.0,19.0,20.0,37.0,15.0,11.0,52.0,109.0,60.0,41.0,29.0,14.0,20
Depreciation,2.0,2.0,3.0,9.0,8.0,8.0,9.0,10.0,12.0,10.0,11.0,12.0,12
Profit before tax,-1.0,-13.0,-0.0,4.0,7.0,40.0,67.0,49.0,-2.0,25.0,12.0,22.0,30
Tax %,-87.0,5.0,-635.0,48.0,56.0,26.0,-21.0,16.0,-200.0,38.0,88.0,47.0,
Net Profit,-2.0,-13.0,-1.0,2.0,6.0,30.0,80.0,41.0,-7.0,15.0,1.0,12.0,23
EPS in Rs,-0.95,-5.44,-0.53,0.29,1.11,5.55,15.09,6.92,-1.02,2.93,0.31,2.2,4.27
